player_id,friend_player_id,event_date_time
A6E1C7FA03B24A9C7D1C15583A477C136AA542CB6D0020870CCE3A1312B6F340,4fac4e9940c6dc6275fda7290a4f84332b173f26edbbf1659ac488bde1919c36,2020-09-20 01:12:39
1D2EF51CF8489844CB30704210EECAA76AA542CB6D0020870CCE3A1312B6F340,606e529613565aa81ff8c03f648c277b2fddd12bfad4fe93ee8a73d9189e1866,2020-09-10 22:38:55
DC11EF6A89C3F7702AE720DCE5E73E9E6AA542CB6D0020870CCE3A1312B6F340,0a428978320e73a1c33942251930bbe96322baa146e2c6eaa6eeec4a75df3432,2020-09-15 18:24:12
1D2EF51CF8489844CB30704210EECAA76AA542CB6D0020870CCE3A1312B6F340,c62b6db2076655b360d05da954085e3ec32bf0c985d4ad1172555b65596bf03f,2020-09-12 18:36:20
2F4E5F9EBDE746571B4FEF0B1007FCBA6AA542CB6D0020870CCE3A1312B6F340,e0b69b95fefcc9bccd5abe8dee20226cc872a850186eb6df256d9fff3ffa6391,2020-09-23 15:55:09
1D2EF51CF8489844CB30704210EECAA76AA542CB6D0020870CCE3A1312B6F340,1a085a7ad182b639e437e071960814175535074bb0e200cadbac604751e1e22e,2020-09-10 23:29:13
52E2148A330F862694B2261AECE1B6506AA542CB6D0020870CCE3A1312B6F340,cdf60b4560ab7196e85f216a080fd3f53049382391e9bced44c41ec0e628aad8,2020-09-23 03:41:03
1D2EF51CF8489844CB30704210EECAA76AA542CB6D0020870CCE3A1312B6F340,db76b8e1d4fea202232dd5f7d25dc04436a8840703adf7d06ba9f03b695490dd,2020-09-12 18:36:20
1D2EF51CF8489844CB30704210EECAA76AA542CB6D0020870CCE3A1312B6F340,b9a381c9c7c933ca474a24e2a8f01e35ee6194bdb6bd5a7464fbc459cd6c400b,2020-09-11 13:42:41
64F6CC2D8B79CA341C440FA1E60D9ABA6AA542CB6D0020870CCE3A1312B6F340,37a9f5283765869cc0b8db7779ee528eef91843e44d62a02403dd63b17cc96e8,2020-09-13 22:39:31
69549FCBB3C90DDFA1F084E978F5DC566AA542CB6D0020870CCE3A1312B6F340,f344d38439c38fe00b6881f3c3368af820fc85d8f115d2ec401058a2c75ed5ea,2020-09-12 12:56:18
A90B5A48AE24461977B8BFBA48D8A6136AA542CB6D0020870CCE3A1312B6F340,0d8974b3adb5fa30fdc1ec6adc1de3a006f5a4db1a76a91b54539cb91eb83a46,2020-09-22 07:47:40
1D2EF51CF8489844CB30704210EECAA76AA542CB6D0020870CCE3A1312B6F340,9385bdba97e86f5bee07661c2e51f9e8adcb79616737c9fe603dba3b48cf7fd7,2020-09-10 20:57:39
1D2EF51CF8489844CB30704210EECAA76AA542CB6D0020870CCE3A1312B6F340,8b724cb9f1502dd90495b07957472cecf3681fe49c9f2579fec8f0dcbfe6894b,2020-09-10 01:23:48
1D2EF51CF8489844CB30704210EECAA76AA542CB6D0020870CCE3A1312B6F340,a628da5961c566f98a835a3c25d4d20791da35f2a4b1c69e6fc378ce29007225,2020-09-09 22:35:27
2B148F4A96C51251246D04BDA715C6066AA542CB6D0020870CCE3A1312B6F340,cbe773dfb6b05689c1caf0a8f4d7b57b4a9d975d5f1706af9187fe4f914dfcce,2020-09-21 06:28:52
9E39C04C19D092E9493A0BFA62690D086AA542CB6D0020870CCE3A1312B6F340,248e005665a0dfaf7424b2b880595b18bae9ef25503cef02d9e1c8a7e2d6f36b,2020-09-20 23:27:29
1D2EF51CF8489844CB30704210EECAA76AA542CB6D0020870CCE3A1312B6F340,ffff29ad7c60dd067d3d87c660ecda40e0560e5e651b2b3d486a4348f9d905d7,2020-09-12 21:16:24
BAA87180E2F0062F0F9106BD8F021E656AA542CB6D0020870CCE3A1312B6F340,210cfab49e08666655cec9611a3ad5809664b022a4f9d8478c6d0c5b9ee22be6,2020-09-15 21:46:47
